#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
11,6,1746933685.717,1746933698.627,12.91,24.130.134.221,50715,172.31.14.200,8765,7.251,HTTP.WebSocket,Unknown,54.176.21.146,18,1815,615,10,1129,461,0.233,Upload,33.9,40.8,15,716.8,2662,1013.0,0,667.7,2662,995.7,0,1267.0,2678,1157.0,66,100.8,336,64.2,66,112.9,371,87.4,0,0,0,27,16,0,2,0,0,0,0,17,8,0,1,0,0,0,0,10,8,0,1,0,78,74,,0,0,,,,,,,,37;43;0;6;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Python/3.13 websockets/15.0.1,0
9,6,1746933675.751,1746933684.835,9.084,172.31.14.200,54056,52.119.180.144,443,91.265,TLS.AmazonAWS,AmazonAWS,ssm.us-west-1.amazonaws.com,15,3925,3095,20,2254,1102,0.27,Upload,78.8,48.9,33,33.0,33,0.0,0,3.0,33,9.5,0,2.2,33,8.2,54,261.7,1262,401.9,60,112.7,340,87.1,0,0,0,34,16,0,2,2,0,0,0,14,7,0,1,1,0,0,0,20,9,0,1,1,74,66,,TLSv1.3,0,f4febc55ea12b31ae17cfb7e614afda8,h2;http/1.1,,TLSv1.3;TLSv1.2,,,,25;18;6;0;6;6;0;0;18;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0,,0
6,6,1746933675.745,1746933675.746,0.001,172.31.14.200,33172,169.254.169.254,80,7.0,HTTP,Unknown,169.254.169.254,5,585,247,5,865,527,-0.193,Mixed,42.2,60.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,66,117.0,313,98.0,66,173.0,593,210.0,0,0,0,9,2,0,2,2,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,1,74,74,,0,0,,,,,,,,0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,aws-sdk-go/1.55.5 (go1.22.11; linux; amd64),0
4,6,1746933647.676,1746933684.444,36.768,24.130.134.221,50637,172.31.14.200,8765,7.251,HTTP.WebSocket,Unknown,54.176.21.146,52,4525,1081,30,2670,682,0.258,Upload,23.9,25.5,4,750.2,2823,940.9,0,783.9,2823,949.3,0,1325.7,2840,923.2,66,87.0,336,41.0,66,89.0,371,53.5,0,0,0,81,48,0,2,2,0,0,0,51,24,0,1,1,0,0,0,30,24,0,1,1,78,74,,0,0,,,,,,,,58;35;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Python/3.13 websockets/15.0.1,0
