#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
12,6,1746927266.463,1746927275.515,9.052,172.31.14.200,43430,52.119.176.180,443,91.265,TLS.AmazonAWS,AmazonAWS,ssm.us-west-1.amazonaws.com,15,3925,3095,18,2134,1102,0.296,Upload,78.8,51.6,1,1131.1,9010,2978.0,0,3.5,34,9.7,0,695.8,9010,2400.1,54,261.7,1262,401.9,60,118.6,340,89.9,0,0,0,32,16,0,2,2,0,0,0,14,7,0,1,1,0,0,0,18,9,0,1,1,74,66,,TLSv1.3,0,f4febc55ea12b31ae17cfb7e614afda8,h2;http/1.1,,TLSv1.3;TLSv1.2,,,,25;18;6;0;6;6;0;0;18;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0,,0
4,6,1746927240.832,1746927279.234,38.402,24.130.134.221,53578,172.31.14.200,8765,7.251,HTTP.WebSocket,Unknown,54.176.21.146,52,4517,1073,29,2606,684,0.268,Upload,23.7,26.2,4,762.3,2810,934.9,0,744.1,2810,931.9,0,1422.4,2828,949.9,66,86.9,336,41.1,66,89.9,371,54.2,0,0,0,80,48,0,2,2,0,0,0,51,24,0,1,1,0,0,0,29,24,0,1,1,78,74,,0,0,,,,,,,,60;33;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Python/3.13 websockets/15.0.1,0
14,6,1746927280.476,1746927282.427,1.951,24.130.134.221,53653,172.31.14.200,8765,7.251,HTTP.WebSocket,Unknown,54.176.21.146,8,969,429,5,721,383,0.147,Mixed,44.2,53.0,15,15.8,17,0.8,0,10.7,17,7.6,0,10.7,16,7.5,66,121.1,336,89.9,66,144.2,371,115.3,0,0,0,12,6,0,2,0,0,0,0,7,3,0,1,0,0,0,0,5,3,0,1,0,78,74,,0,0,,,,,,,,16;33;0;16;0;0;0;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Python/3.13 websockets/15.0.1,0
8,6,1746927266.452,1746927266.454,0.002,172.31.14.200,34412,169.254.169.254,80,7.0,HTTP,Unknown,169.254.169.254,5,539,201,5,575,237,-0.032,Mixed,37.2,41.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,66,107.8,267,79.7,66,115.0,303,94.1,0,0,0,9,2,0,2,2,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,1,74,74,,0,0,,,,,,,,0;0;0;0;0;0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,aws-sdk-go/1.55.5 (go1.22.11; linux; amd64),0
9,6,1746927266.453,1746927266.455,0.002,172.31.14.200,34428,169.254.169.254,80,7.0,HTTP,Unknown,169.254.169.254,5,585,247,5,865,527,-0.193,Mixed,42.2,60.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,66,117.0,313,98.0,66,173.0,593,210.0,0,0,0,9,2,0,2,2,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,1,74,74,,0,0,,,,,,,,0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,aws-sdk-go/1.55.5 (go1.22.11; linux; amd64),0
