#flow_id|protocol|first_seen|last_seen|duration|src_ip|src_port|dst_ip|dst_port|ndpi_proto_num|ndpi_proto|proto_by_ip|server_name_sni|c_to_s_pkts|c_to_s_bytes|c_to_s_goodput_bytes|s_to_c_pkts|s_to_c_bytes|s_to_c_goodput_bytes|data_ratio|str_data_ratio|c_to_s_goodput_ratio|s_to_c_goodput_ratio|iat_flow_min|iat_flow_avg|iat_flow_max|iat_flow_stddev|iat_c_to_s_min|iat_c_to_s_avg|iat_c_to_s_max|iat_c_to_s_stddev|iat_s_to_c_min|iat_s_to_c_avg|iat_s_to_c_max|iat_s_to_c_stddev|pktlen_c_to_s_min|pktlen_c_to_s_avg|pktlen_c_to_s_max|pktlen_c_to_s_stddev|pktlen_s_to_c_min|pktlen_s_to_c_avg|pktlen_s_to_c_max|pktlen_s_to_c_stddev|cwr|ece|urg|ack|psh|rst|syn|fin|c_to_s_cwr|c_to_s_ece|c_to_s_urg|c_to_s_ack|c_to_s_psh|c_to_s_rst|c_to_s_syn|c_to_s_fin|s_to_c_cwr|s_to_c_ece|s_to_c_urg|s_to_c_ack|s_to_c_psh|s_to_c_rst|s_to_c_syn|s_to_c_fin|c_to_s_init_win|s_to_c_init_win|server_info|tls_version|quic_version|ja3s|advertised_alpns|negotiated_alpn|tls_supported_versions|ssh_client_hassh|ssh_server_hassh|flow_info|plen_bins|http_user_agent
5|17|1747300234.830|1747300234.831|0.001|172.31.14.200|48412|172.31.0.2|53|5|DNS|Unknown|ssm.us-west-1.amazonaws.com|1|98|56|1|114|72|-0.075|Mixed|56.6|62.6|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|98|98.0|98|0.0|114|114.0|114|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|||||||52.119.180.144|0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
9|17|1747300249.772|1747300249.820|0.048|172.31.14.200|44911|69.30.247.121|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|48|48.0|48|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
0|6|1747300225.699|1747300225.738|0.039|172.31.14.200|22|24.130.134.221|64758|92|SSH|Unknown||3|378|180|3|198|0|0.312|Upload|47.5|0.0|4|9.2|15|4.0|0|12.0|24|12.0|4|14.0|24|10.0|102|126.0|150|19.6|66|66.0|66|0.0|0|0|0|6|3|0|0|0|0|0|0|3|3|0|0|0|0|0|0|3|0|0|0|0|0|0||0|0||||||||0;66;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
2|17|1747300228.844|1747300228.845|0.001|172.31.14.200|59880|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
8|17|1747300244.940|1747300244.940|0.000|172.31.14.200|35845|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
6|6|1747300234.831|1747300243.884|9.053|172.31.14.200|39974|52.119.180.144|443|91.265|TLS.AmazonAWS|AmazonAWS|ssm.us-west-1.amazonaws.com|16|3967|3083|19|2194|1102|0.288|Upload|77.7|50.2|27|27.0|27|0.0|0|2.3|28|7.7|0|1.9|27|7.0|54|247.9|1262|390.4|60|115.5|340|88.5|0|0|0|34|16|0|2|2|0|0|0|15|7|0|1|1|0|0|0|19|9|0|1|1|74|66||TLSv1.3|0|f4febc55ea12b31ae17cfb7e614afda8|h2;http/1.1||TLSv1.3;TLSv1.2||||25;18;6;0;6;6;0;0;18;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0|
1|6|1747300225.923|1747300242.803|16.880|24.130.134.221|58755|172.31.14.200|8765|91|TLS|Unknown||83|5969|491|78|7244|2096|-0.096|Mixed|8.2|28.9|5|108.0|2003|296.8|0|199.1|2003|396.7|0|189.6|2020|345.1|66|71.9|172|20.7|66|92.9|107|8.1|0|0|0|161|80|0|0|5|0|0|0|83|8|0|0|4|0|0|0|78|72|0|0|1|0|0||0|0||||||||80;15;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
3|6|1747300234.826|1747300234.828|0.002|172.31.14.200|42064|169.254.169.254|80|7|HTTP|Unknown|169.254.169.254|5|585|247|5|864|526|-0.193|Mixed|42.2|60.8|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|66|117.0|313|98.0|66|172.8|592|209.6|0|0|0|9|2|0|2|2|0|0|0|4|1|0|1|1|0|0|0|5|1|0|1|1|74|74||0|0||||||||0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|aws-sdk-go/1.55.5 (go1.22.11; linux; amd64)
7|6|1747300242.968|1747300255.335|12.367|24.130.134.221|58770|172.31.14.200|8765|91|TLS|Unknown||64|5026|778|58|6250|2414|-0.109|Mixed|15.5|38.6|4|117.4|2005|338.1|0|214.9|2005|451.4|0|238.7|2021|479.0|66|78.5|358|44.1|66|107.8|576|73.5|0|0|0|121|61|0|2|0|0|0|0|63|6|0|1|0|0|0|0|58|55|0|1|0|78|74||0|0||||||||68;18;4;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
4|17|1747300234.830|1747300234.831|0.001|172.31.14.200|39605|172.31.0.2|53|5|DNS|Unknown|ssm.us-west-1.amazonaws.com|1|98|56|1|180|138|-0.295|Download|56.6|76.2|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|98|98.0|98|0.0|180|180.0|180|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|||||||0.0.0.0|0;50;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
