#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
4,6,1747309329.31,1747309341.957,12.647,24.130.134.221,61475,172.31.14.200,8765,91,TLS,Unknown,,69,6850,2272,64,6794,2562,0.004,Mixed,33.2,37.7,4,94.2,2003,268.9,0,168.0,2003,361.7,0,144.8,2020,272.6,66,99.3,1514,176.8,66,106.2,576,70.2,0,0,0,132,67,0,2,0,0,0,0,68,7,0,1,0,0,0,0,64,60,0,1,0,78,74,,TLSv1.2,0,,,,TLSv1.3;TLSv1.2,,,,69;17;4;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0,,1
1,6,1747309312.581,1747309329.125,16.544,24.130.134.221,61440,172.31.14.200,8765,91,TLS,Unknown,,82,5907,495,74,6980,2096,-0.083,Mixed,8.4,30.0,5,110.2,2006,302.7,0,202.6,2006,402.1,0,196.0,2020,354.1,66,72.0,171,21.0,66,94.3,107,5.3,0,0,0,156,80,0,0,2,0,0,0,82,8,0,0,1,0,0,0,74,72,0,0,1,0,0,,0,0,,,,,,,,80;15;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
