#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
3,6,1747409314.984,1747409333.005,18.021,24.130.134.221,54306,172.31.14.200,8765,91,TLS,Unknown,,30,4541,2549,16,2328,1264,0.322,Upload,56.1,54.3,4,716.1,2963,992.4,0,629.8,2963,959.9,0,993.5,2982,1004.0,66,151.4,1514,259.8,66,145.5,576,133.7,0,0,0,45,25,0,2,0,0,0,0,29,13,0,1,0,0,0,0,16,12,0,1,0,78,74,,TLSv1.2,0,,,,TLSv1.3;TLSv1.2,,,,0;69;11;0;3;0;0;0;0;3;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0,,0
1,6,1747409305.151,1747409314.821,9.67,24.130.134.221,54194,172.31.14.200,8765,91,TLS,Unknown,,20,1718,398,12,1087,295,0.225,Upload,23.2,27.1,6,568.2,2136,804.9,0,600.2,2136,822.3,0,1110.7,2158,961.0,66,85.9,124,23.8,66,90.6,104,15.0,0,0,0,32,18,0,0,3,0,0,0,20,9,0,0,2,0,0,0,12,9,0,0,1,0,0,,0,0,,,,,,,,33;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,0
