#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
1,6,1747292567.306,1747292590.077,22.771,24.130.134.221,58117,172.31.14.200,8765,91,TLS,Unknown,,34,2974,730,21,1908,522,0.218,Upload,24.5,27.3,4,793.7,3070,1060.9,0,765.0,3070,1053.4,0,1132.7,2588,1032.7,66,87.5,123,25.4,66,90.9,107,16.3,0,0,0,55,30,0,0,5,0,0,0,34,15,0,0,4,0,0,0,21,15,0,0,1,0,0,,0,0,,,,,,,,20;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,0
4,6,1747292590.263,1747292595.935,5.672,24.130.134.221,58223,172.31.14.200,8765,91,TLS,Unknown,,15,1696,694,9,1637,1035,0.018,Mixed,40.9,63.2,5,563.4,2249,867.3,0,469.8,2249,819.0,0,721.7,2265,1003.9,66,113.1,358,77.1,66,181.9,576,169.2,0,0,0,23,12,0,2,0,0,0,0,14,6,0,1,0,0,0,0,9,6,0,1,0,78,74,,0,0,,,,,,,,0;50;16;0;8;0;0;0;0;8;8;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,0
