#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
1,6,1747438028.763,1747438043.807,15.044,24.130.134.221,55886,172.31.14.200,8765,91,TLS,Unknown,,71,5081,395,63,5935,1777,-0.078,Mixed,7.8,29.9,12,111.9,2004,298.2,0,209.1,2004,394.5,0,196.7,2019,334.4,66,71.6,172,19.6,66,94.2,107,5.7,0,0,0,134,68,0,0,2,0,0,0,71,7,0,0,1,0,0,0,63,61,0,0,1,0,0,,0,0,,,,,,,,79;16;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
3,6,1747438044.0,1747438057.839,13.839,24.130.134.221,55936,172.31.14.200,8765,91,TLS,Unknown,,75,7247,2273,68,7175,2679,0.005,Mixed,31.4,37.3,3,99.7,2012,261.0,0,173.2,2012,346.6,0,122.3,199,56.3,66,96.6,1514,169.8,66,105.5,576,68.2,0,0,0,142,71,0,2,0,0,0,0,74,7,0,1,0,0,0,0,68,64,0,1,0,78,74,,TLSv1.2,0,,,,TLSv1.3;TLSv1.2,,,,69;18;4;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0,,1
