#flow_id|protocol|first_seen|last_seen|duration|src_ip|src_port|dst_ip|dst_port|ndpi_proto_num|ndpi_proto|proto_by_ip|server_name_sni|c_to_s_pkts|c_to_s_bytes|c_to_s_goodput_bytes|s_to_c_pkts|s_to_c_bytes|s_to_c_goodput_bytes|data_ratio|str_data_ratio|c_to_s_goodput_ratio|s_to_c_goodput_ratio|iat_flow_min|iat_flow_avg|iat_flow_max|iat_flow_stddev|iat_c_to_s_min|iat_c_to_s_avg|iat_c_to_s_max|iat_c_to_s_stddev|iat_s_to_c_min|iat_s_to_c_avg|iat_s_to_c_max|iat_s_to_c_stddev|pktlen_c_to_s_min|pktlen_c_to_s_avg|pktlen_c_to_s_max|pktlen_c_to_s_stddev|pktlen_s_to_c_min|pktlen_s_to_c_avg|pktlen_s_to_c_max|pktlen_s_to_c_stddev|cwr|ece|urg|ack|psh|rst|syn|fin|c_to_s_cwr|c_to_s_ece|c_to_s_urg|c_to_s_ack|c_to_s_psh|c_to_s_rst|c_to_s_syn|c_to_s_fin|s_to_c_cwr|s_to_c_ece|s_to_c_urg|s_to_c_ack|s_to_c_psh|s_to_c_rst|s_to_c_syn|s_to_c_fin|c_to_s_init_win|s_to_c_init_win|server_info|tls_version|quic_version|ja3s|advertised_alpns|negotiated_alpn|tls_supported_versions|ssh_client_hassh|ssh_server_hassh|flow_info|plen_bins|http_user_agent
1|6|1747306940.481|1747306949.212|8.731|24.130.134.221|56453|172.31.14.200|8765|91|TLS|Unknown||48|3412|244|44|4055|1151|-0.086|Mixed|7.1|28.4|5|114.7|2012|324.8|0|201.8|2012|424.3|0|238.5|2027|455.6|66|71.1|171|19.6|66|92.2|101|8.5|0|0|0|92|44|0|0|5|0|0|0|48|4|0|0|4|0|0|0|44|40|0|0|1|0|0||0|0||||||||86;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
4|6|1747306953.068|1747306953.069|0.001|172.31.14.200|40284|169.254.169.254|80|7|HTTP|Unknown|169.254.169.254|5|585|247|5|864|526|-0.193|Mixed|42.2|60.8|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|66|117.0|313|98.0|66|172.8|592|209.6|0|0|0|9|2|0|2|2|0|0|0|4|1|0|1|1|0|0|0|5|1|0|1|1|74|74||0|0||||||||0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|aws-sdk-go/1.55.5 (go1.22.11; linux; amd64)
6|17|1747306953.072|1747306953.073|0.001|172.31.14.200|41843|172.31.0.2|53|5|DNS|Unknown|ssm.us-west-1.amazonaws.com|1|98|56|1|114|72|-0.075|Mixed|56.6|62.6|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|98|98.0|98|0.0|114|114.0|114|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|||||||52.119.176.180|0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
3|6|1747306949.401|1747306969.430|20.029|24.130.134.221|56488|172.31.14.200|8765|91|TLS|Unknown||105|7891|937|95|9646|3368|-0.100|Mixed|11.9|34.9|4|117.6|2012|343.2|0|212.5|2012|452.3|0|213.2|2021|431.9|66|75.2|358|36.3|66|101.5|576|58.2|0|0|0|199|97|0|2|5|0|0|0|104|9|0|1|4|0|0|0|95|88|0|1|1|78|74||0|0||||||||75;15;3;2;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
0|6|1747306940.331|1747306940.370|0.039|172.31.14.200|22|24.130.134.221|64758|92|SSH|Unknown||3|414|216|2|132|0|0.516|Upload|52.0|0.0|6|12.7|18|5.0|0|12.5|25|12.5|21|21.0|21|0.0|126|138.0|150|9.8|66|66.0|66|0.0|0|0|0|5|3|0|0|0|0|0|0|3|3|0|0|0|0|0|0|2|0|0|0|0|0|0||0|0||||||||0;33;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
9|6|1747306969.649|1747306970.054|0.405|24.130.134.221|56540|172.31.14.200|8765|91|TLS|Unknown||12|1310|506|10|1661|993|-0.118|Mixed|38.6|59.7|5|29.8|82|25.0|0|34.9|99|36.8|0|42.9|97|38.3|66|109.2|358|85.3|66|166.1|576|164.9|0|0|0|21|10|0|2|0|0|0|0|11|3|0|1|0|0|0|0|10|7|0|1|0|78|74||0|0||||||||30;20;10;0;10;0;0;0;0;10;10;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
7|6|1747306953.073|1747306962.120|9.047|172.31.14.200|59342|52.119.176.180|443|91.265|TLS.AmazonAWS|AmazonAWS|ssm.us-west-1.amazonaws.com|16|3967|3083|21|2314|1102|0.263|Upload|77.7|47.6|1|1808.2|9006|3598.9|0|750.7|9006|2489.1|0|565.0|9006|2179.5|54|247.9|1262|379.7|60|110.2|340|85.7|0|0|0|36|17|0|2|2|0|0|0|15|8|0|1|1|0|0|0|21|9|0|1|1|74|66||TLSv1.3|0|f4febc55ea12b31ae17cfb7e614afda8|h2;http/1.1||TLSv1.3;TLSv1.2||||23;23;5;0;5;5;0;0;17;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0|
8|17|1747306957.518|1747306957.518|0.000|172.31.14.200|48791|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
5|17|1747306953.072|1747306953.073|0.001|172.31.14.200|44648|172.31.0.2|53|5|DNS|Unknown|ssm.us-west-1.amazonaws.com|1|98|56|1|180|138|-0.295|Download|56.6|76.2|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|98|98.0|98|0.0|180|180.0|180|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|||||||0.0.0.0|0;50;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
2|17|1747306941.504|1747306941.504|0.000|172.31.14.200|46252|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
