#flow_id|protocol|first_seen|last_seen|duration|src_ip|src_port|dst_ip|dst_port|ndpi_proto_num|ndpi_proto|proto_by_ip|server_name_sni|c_to_s_pkts|c_to_s_bytes|c_to_s_goodput_bytes|s_to_c_pkts|s_to_c_bytes|s_to_c_goodput_bytes|data_ratio|str_data_ratio|c_to_s_goodput_ratio|s_to_c_goodput_ratio|iat_flow_min|iat_flow_avg|iat_flow_max|iat_flow_stddev|iat_c_to_s_min|iat_c_to_s_avg|iat_c_to_s_max|iat_c_to_s_stddev|iat_s_to_c_min|iat_s_to_c_avg|iat_s_to_c_max|iat_s_to_c_stddev|pktlen_c_to_s_min|pktlen_c_to_s_avg|pktlen_c_to_s_max|pktlen_c_to_s_stddev|pktlen_s_to_c_min|pktlen_s_to_c_avg|pktlen_s_to_c_max|pktlen_s_to_c_stddev|cwr|ece|urg|ack|psh|rst|syn|fin|c_to_s_cwr|c_to_s_ece|c_to_s_urg|c_to_s_ack|c_to_s_psh|c_to_s_rst|c_to_s_syn|c_to_s_fin|s_to_c_cwr|s_to_c_ece|s_to_c_urg|s_to_c_ack|s_to_c_psh|s_to_c_rst|s_to_c_syn|s_to_c_fin|c_to_s_init_win|s_to_c_init_win|server_info|tls_version|quic_version|ja3s|advertised_alpns|negotiated_alpn|tls_supported_versions|ssh_client_hassh|ssh_server_hassh|flow_info|plen_bins|http_user_agent
5|17|1747303676.994|1747303676.995|0.001|172.31.14.200|55167|172.31.0.2|53|5|DNS|Unknown|ssm.us-west-1.amazonaws.com|1|98|56|1|180|138|-0.295|Download|56.6|76.2|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|98|98.0|98|0.0|180|180.0|180|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|||||||0.0.0.0|0;50;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
9|17|1747303689.773|1747303689.773|0.000|172.31.14.200|48097|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
0|6|1747303667.255|1747303667.309|0.054|172.31.14.200|22|24.130.134.221|64758|92|SSH|Unknown||4|488|224|5|330|0|0.193|Mixed|45.8|0.0|1|10.2|26|8.5|0|8.7|26|12.3|6|12.8|34|12.9|110|122.0|142|13.3|66|66.0|66|0.0|0|0|0|9|4|0|0|0|0|0|0|4|4|0|0|0|0|0|0|5|0|0|0|0|0|0||0|0||||||||0;75;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1|6|1747303669.106|1747303685.661|16.555|24.130.134.221|49559|172.31.14.200|8765|91|TLS|Unknown||83|5970|492|78|7244|2096|-0.096|Mixed|8.2|28.9|4|105.1|2005|295.9|0|195.0|2005|396.1|0|186.9|2023|344.6|66|71.9|171|20.8|66|92.9|107|8.1|0|0|0|161|80|0|0|5|0|0|0|83|8|0|0|4|0|0|0|78|72|0|0|1|0|0||0|0||||||||80;15;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
8|6|1747303685.848|1747303695.429|9.581|24.130.134.221|49598|172.31.14.200|8765|91|TLS|Unknown||57|4465|691|50|5525|2217|-0.106|Mixed|15.5|40.1|6|104.6|2016|298.0|0|184.7|2016|394.6|7|217.0|2031|424.4|66|78.3|358|45.6|66|110.5|576|78.7|0|0|0|106|53|0|2|0|0|0|0|56|5|0|1|0|0|0|0|50|48|0|1|0|78|74||0|0||||||||66;20;3;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
6|17|1747303676.994|1747303676.995|0.001|172.31.14.200|37038|172.31.0.2|53|5|DNS|Unknown|ssm.us-west-1.amazonaws.com|1|98|56|1|114|72|-0.075|Mixed|56.6|62.6|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|98|98.0|98|0.0|114|114.0|114|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|||||||52.119.180.144|0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
3|6|1747303676.989|1747303676.991|0.002|172.31.14.200|52916|169.254.169.254|80|7|HTTP|Unknown|169.254.169.254|5|585|247|5|864|526|-0.193|Mixed|42.2|60.8|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|66|117.0|313|98.0|66|172.8|592|209.6|0|0|0|9|2|0|2|2|0|0|0|4|1|0|1|1|0|0|0|5|1|0|1|1|74|74||0|0||||||||0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|aws-sdk-go/1.55.5 (go1.22.11; linux; amd64)
7|6|1747303676.995|1747303686.037|9.042|172.31.14.200|58044|52.119.180.144|443|91.265|TLS.AmazonAWS|AmazonAWS|ssm.us-west-1.amazonaws.com|17|4021|3083|20|2254|1102|0.282|Upload|76.7|48.9|27|4518.5|9010|4491.5|0|693.1|9010|2400.9|0|602.5|9010|2247.0|54|236.5|1262|371.2|60|112.7|340|87.1|0|0|0|36|17|0|2|2|0|0|0|16|8|0|1|1|0|0|0|20|9|0|1|1|74|66||TLSv1.3|0|f4febc55ea12b31ae17cfb7e614afda8|h2;http/1.1||TLSv1.3;TLSv1.2||||23;23;5;0;5;5;0;0;17;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0|
4|6|1747303676.991|1747303676.992|0.001|172.31.14.200|52926|169.254.169.254|80|7|HTTP|Unknown|169.254.169.254|6|684|280|4|272|0|0.431|Upload|40.9|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|66|114.0|346|103.8|66|68.0|74|3.5|0|0|0|9|1|0|2|2|0|0|0|5|1|0|1|1|0|0|0|4|0|0|1|1|74|74||0|0||||||||0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|aws-sdk-go/1.55.5 (go1.22.11; linux; amd64)
2|17|1747303673.742|1747303673.742|0.000|172.31.14.200|47402|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
