#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
12,6,1746912121.784,1746912126.208,4.424,24.130.134.221,52273,172.31.14.200,8765,7.251,HTTP.WebSocket,Unknown,54.176.21.146,29,2381,455,26,2212,488,0.037,Mixed,19.1,22.1,4,45.7,173,46.2,0,77.6,187,53.6,0,90.1,188,52.6,66,82.1,336,53.6,66,85.1,371,57.3,0,0,0,54,27,0,2,0,0,0,0,28,3,0,1,0,0,0,0,26,24,0,1,0,78,74,,0,0,,,,,,,,85;0;3;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Python/3.13 websockets/15.0.1,1
4,6,1746912084.761,1746912084.765,0.004,172.31.14.200,43404,169.254.169.254,80,7.0,HTTP,Unknown,169.254.169.254,6,663,247,5,865,527,-0.132,Mixed,37.2,60.9,1,1.0,1,0.0,0,0.4,2,0.8,0,0.5,1,0.5,66,110.5,313,90.7,66,173.0,593,210.0,0,0,0,10,2,0,2,2,0,0,0,5,1,0,1,1,0,0,0,5,1,0,1,1,74,74,,0,0,,,,,,,,0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,aws-sdk-go/1.55.5 (go1.22.11; linux; amd64),1
7,6,1746912084.768,1746912093.826,9.058,172.31.14.200,42890,52.119.176.180,443,91.265,TLS.AmazonAWS,AmazonAWS,ssm.us-west-1.amazonaws.com,17,4033,3095,20,2254,1102,0.283,Upload,76.7,48.9,1,1810.2,9018,3603.9,0,693.9,9018,2403.0,0,603.3,9018,2248.9,54,237.2,1262,373.0,60,112.7,340,87.1,0,0,0,36,17,0,2,2,0,0,0,16,8,0,1,1,0,0,0,20,9,0,1,1,74,66,,TLSv1.3,0,f4febc55ea12b31ae17cfb7e614afda8,h2;http/1.1,,TLSv1.3;TLSv1.2,,,,23;23;5;0;5;5;0;0;17;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0,,1
2,6,1746912079.177,1746912099.155,19.978,24.130.134.221,52185,172.31.14.200,8765,7.251,HTTP.WebSocket,Unknown,54.176.21.146,97,7095,681,91,6956,942,0.01,Mixed,9.6,13.5,4,96.2,2006,273.6,0,182.3,2006,368.9,0,172.7,2020,318.9,66,73.1,336,32.5,66,76.4,371,31.2,0,0,0,187,93,0,2,2,0,0,0,96,7,0,1,1,0,0,0,91,86,0,1,1,78,74,,0,0,,,,,,,,92;0;4;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Python/3.13 websockets/15.0.1,1
9,6,1746912100.403,1746912120.544,20.141,24.130.134.221,52240,172.31.14.200,8765,7.251,HTTP.WebSocket,Unknown,54.176.21.146,101,7373,695,94,7166,954,0.014,Mixed,9.4,13.3,4,94.0,2008,270.5,0,176.4,2008,363.4,0,164.0,2025,314.0,66,73.0,336,31.7,66,76.2,371,30.7,0,0,0,194,97,0,2,2,0,0,0,100,9,0,1,1,0,0,0,94,88,0,1,1,78,74,,0,0,,,,,,,,92;1;3;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Python/3.13 websockets/15.0.1,1
