#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
2,6,1746930592.949,1746930632.402,39.453,24.130.134.221,60787,172.31.14.200,8765,7.251,HTTP.WebSocket,Unknown,54.176.21.146,55,4753,1087,30,2685,689,0.278,Upload,22.9,25.7,4,834.7,2954,1048.6,0,797.5,2954,1040.7,0,1535.0,2972,1090.2,66,86.4,336,40.2,66,89.5,371,53.3,0,0,0,82,48,0,5,2,0,0,0,52,24,0,3,1,0,0,0,30,24,0,2,1,78,0,,0,0,,,,,,,,52;41;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Python/3.13 websockets/15.0.1,0
6,6,1746930633.684,1746930648.2,14.516,24.130.134.221,60881,172.31.14.200,8765,7.251,HTTP.WebSocket,Unknown,54.176.21.146,20,1979,647,11,1213,479,0.24,Upload,32.7,39.5,4,723.2,2824,1040.6,4,767.3,2824,1057.2,0,1357.1,2843,1172.0,66,98.9,336,61.0,66,110.3,371,83.7,0,0,0,30,18,0,2,0,0,0,0,19,9,0,1,0,0,0,0,11,9,0,1,0,78,74,,0,0,,,,,,,,44;38;0;5;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Python/3.13 websockets/15.0.1,0
