#flow_id|protocol|first_seen|last_seen|duration|src_ip|src_port|dst_ip|dst_port|ndpi_proto_num|ndpi_proto|proto_by_ip|server_name_sni|c_to_s_pkts|c_to_s_bytes|c_to_s_goodput_bytes|s_to_c_pkts|s_to_c_bytes|s_to_c_goodput_bytes|data_ratio|str_data_ratio|c_to_s_goodput_ratio|s_to_c_goodput_ratio|iat_flow_min|iat_flow_avg|iat_flow_max|iat_flow_stddev|iat_c_to_s_min|iat_c_to_s_avg|iat_c_to_s_max|iat_c_to_s_stddev|iat_s_to_c_min|iat_s_to_c_avg|iat_s_to_c_max|iat_s_to_c_stddev|pktlen_c_to_s_min|pktlen_c_to_s_avg|pktlen_c_to_s_max|pktlen_c_to_s_stddev|pktlen_s_to_c_min|pktlen_s_to_c_avg|pktlen_s_to_c_max|pktlen_s_to_c_stddev|cwr|ece|urg|ack|psh|rst|syn|fin|c_to_s_cwr|c_to_s_ece|c_to_s_urg|c_to_s_ack|c_to_s_psh|c_to_s_rst|c_to_s_syn|c_to_s_fin|s_to_c_cwr|s_to_c_ece|s_to_c_urg|s_to_c_ack|s_to_c_psh|s_to_c_rst|s_to_c_syn|s_to_c_fin|c_to_s_init_win|s_to_c_init_win|server_info|tls_version|quic_version|ja3s|advertised_alpns|negotiated_alpn|tls_supported_versions|ssh_client_hassh|ssh_server_hassh|flow_info|plen_bins|http_user_agent
0|6|1746908110.193|1746908110.230|0.037|24.130.134.221|55002|172.31.14.200|22|92|SSH|Unknown||5|330|0|4|616|352|-0.302|Download|0.0|57.1|4|6.8|14|3.8|4|8.5|21|7.2|0|7.3|22|10.4|66|66.0|66|0.0|102|154.0|286|76.8|0|0|0|9|4|0|0|0|0|0|0|5|0|0|0|0|0|0|0|4|4|0|0|0|0|0||0|0||||||||0;75;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
2|6|1746908115.639|1746908136.099|20.460|24.130.134.221|60140|172.31.14.200|8765|7.251|HTTP.WebSocket|Unknown|54.176.21.146|100|7310|698|94|7166|954|0.010|Mixed|9.5|13.3|2|97.4|2007|271.6|0|182.1|2007|366.4|0|171.7|2021|314.0|66|73.1|336|31.9|66|76.2|371|30.7|0|0|0|193|97|0|2|2|0|0|0|99|9|0|1|1|0|0|0|94|88|0|1|1|78|74||0|0||||||||92;1;3;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|Python/3.13 websockets/15.0.1
5|6|1746908137.359|1746908158.098|20.739|24.130.134.221|60195|172.31.14.200|8765|7.251|HTTP.WebSocket|Unknown|54.176.21.146|101|7375|697|93|7100|954|0.019|Mixed|9.4|13.4|4|100.7|2007|275.0|0|185.0|2007|366.8|0|184.1|2021|320.9|66|73.0|336|31.7|66|76.3|371|30.9|0|0|0|193|97|0|2|2|0|0|0|100|9|0|1|1|0|0|0|93|88|0|1|1|78|74||0|0||||||||92;0;4;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|Python/3.13 websockets/15.0.1
9|6|1746908159.345|1746908168.626|9.281|24.130.134.221|60232|172.31.14.200|8765|7.251|HTTP.WebSocket|Unknown|54.176.21.146|53|4031|521|49|3915|673|0.015|Mixed|12.9|17.2|4|80.1|2004|220.2|0|148.6|2004|295.5|0|112.7|200|51.7|66|76.1|336|41.2|66|79.9|371|42.1|0|0|0|101|51|0|2|0|0|0|0|52|4|0|1|0|0|0|0|49|47|0|1|0|78|74||0|0||||||||90;0;3;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|Python/3.13 websockets/15.0.1
6|17|1746908142.056|1746908142.056|0.000|172.31.14.200|68|172.31.0.1|67|18|DHCP|Unknown|ip-172-31-14-200|1|343|301|1|590|548|-0.265|Download|87.5|92.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|343|343.0|343|0.0|590|590.0|590|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
7|17|1746908149.812|1746908149.860|0.048|172.31.14.200|32957|69.30.247.121|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|47|47.0|47|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
10|17|1746908168.912|1746908168.912|0.000|172.31.14.200|46830|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
3|17|1746908120.237|1746908120.238|0.001|172.31.14.200|47395|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|1|1.0|1|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
8|17|1746908152.598|1746908152.598|0.000|172.31.14.200|53546|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
4|17|1746908136.554|1746908136.555|0.001|172.31.14.200|46892|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|1|1.0|1|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
