#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
9,6,1749653792.161,1749653792.206,0.045,172.31.14.200,43466,23.192.228.15,443,91.0,TLS,Unknown,www.example.com,10,1409,765,8,2217,1681,-0.223,Download,54.3,75.8,1,5.0,29,9.1,0,4.9,29,9.2,0,8.4,37,14.4,54,140.9,583,156.9,66,277.1,1149,350.3,0,0,0,15,7,2,2,2,0,0,0,7,3,2,1,1,0,0,0,8,4,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,14;0;14;0;0;14;0;0;28;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,0
1,6,1749653790.244,1749653790.36,0.116,54.210.149.66,443,172.31.14.200,42722,91.0,TLS,AmazonAWS,,4,890,626,4,240,0,0.575,Upload,70.3,0.0,42,57.5,73,15.5,0,38.3,115,54.2,0,0.0,0,0.0,66,222.5,402,144.0,54,60.0,66,6.0,0,0,0,6,3,2,0,2,0,0,0,4,3,0,0,1,0,0,0,2,0,2,0,1,0,0,,0,0,,,,,,,,33;0;0;0;0;0;0;0;33;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,0
16,6,1749653795.028,1749653795.273,0.245,172.31.14.200,42726,54.210.149.66,443,91.0,TLS,AmazonAWS,httpbin.org,7,1287,817,5,1463,1125,-0.064,Mixed,63.4,76.8,1,48.4,72,29.3,0,34.0,71,31.7,0,57.3,99,41.9,66,183.9,583,175.8,66,292.6,1140,424.1,0,0,0,11,5,0,2,0,0,0,0,6,3,0,1,0,0,0,0,5,2,0,1,0,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,0;20;0;20;0;20;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,0
4,6,1749653790.247,1749653790.291,0.044,172.31.14.200,49296,23.192.228.4,443,91.0,TLS,Unknown,www.example.com,10,1409,765,8,2217,1681,-0.223,Download,54.3,75.8,1,5.4,27,8.8,0,4.8,27,8.5,0,8.0,36,14.1,54,140.9,583,156.9,66,277.1,1149,350.3,0,0,0,15,7,2,2,2,0,0,0,7,3,2,1,1,0,0,0,8,4,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,14;0;14;0;0;14;0;0;28;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,0
13,6,1749653794.807,1749653794.851,0.044,172.31.14.200,49312,23.192.228.4,443,91.0,TLS,Unknown,www.example.com,10,1409,765,9,2283,1681,-0.237,Download,54.3,73.6,1,5.1,27,8.3,0,5.0,27,8.4,0,6.8,29,10.3,54,140.9,583,156.9,66,253.7,1149,336.9,0,0,0,16,7,2,2,2,0,0,0,7,3,2,1,1,0,0,0,9,4,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,14;0;14;0;0;14;0;0;28;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,0
7,6,1749653790.467,1749653792.275,1.808,172.31.14.200,39602,52.202.28.30,443,91.0,TLS,AmazonAWS,httpbin.org,11,1527,817,9,2324,1722,-0.207,Download,53.5,74.1,1,180.2,1322,382.1,0,192.3,1482,457.0,0,288.5,1322,464.0,54,138.8,583,152.4,66,258.2,1140,356.7,0,0,0,17,7,2,2,2,0,0,0,8,3,2,1,1,0,0,0,9,4,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,14;14;0;14;0;14;0;0;0;0;0;0;0;0;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,0
12,6,1749653792.385,1749653794.919,2.534,172.31.14.200,39604,52.202.28.30,443,91.0,TLS,AmazonAWS,httpbin.org,11,1527,817,9,2324,1722,-0.207,Download,53.5,74.1,1,252.7,2053,601.1,0,273.0,2211,685.9,0,409.8,2053,735.9,54,138.8,583,152.4,66,258.2,1140,356.7,0,0,0,17,7,2,2,2,0,0,0,8,3,2,1,1,0,0,0,9,4,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,14;14;0;14;0;14;0;0;0;0;0;0;0;0;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,0
2,6,1749653790.245,1749653790.247,0.002,172.31.14.200,44198,198.35.26.96,443,91.0,TLS,Unknown,,3,174,0,2,156,24,0.055,Mixed,0.0,15.3,2,2.0,2,0.0,0,1.0,2,1.0,0,0.0,0,0.0,54,58.0,66,5.7,66,78.0,90,12.0,0,0,0,3,1,2,0,2,0,0,0,1,0,2,0,1,0,0,0,2,1,0,0,1,0,0,,0,0,,,,,,,,100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,0
5,6,1749653790.421,1749653792.16,1.739,172.31.14.200,44212,198.35.26.96,443,91.176,TLS.Wikipedia,Unknown,www.wikipedia.org,14,1659,751,7,3932,3462,-0.407,Download,45.2,88.0,1,216.6,1692,557.7,0,157.5,1692,485.3,0,433.8,1697,729.5,54,118.5,583,136.8,66,561.7,1514,611.9,0,0,0,18,7,2,2,2,0,0,0,11,3,2,1,1,0,0,0,7,4,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,12;0;12;0;0;12;0;0;25;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0,,0
10,6,1749653792.34,1749653794.806,2.466,172.31.14.200,44220,198.35.26.96,443,91.176,TLS.Wikipedia,Unknown,www.wikipedia.org,12,1527,751,6,2418,2014,-0.226,Download,49.1,83.3,2,307.8,2420,798.4,0,246.2,2420,724.6,0,820.3,2425,1134.8,54,127.2,583,146.0,66,403.0,1514,510.4,0,0,0,15,6,2,2,2,0,0,0,9,3,2,1,1,0,0,0,6,3,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,14;0;14;0;0;14;0;0;28;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0,,0
14,6,1749653794.981,1749653795.025,0.044,172.31.14.200,44230,198.35.26.96,443,91.176,TLS.Wikipedia,Unknown,www.wikipedia.org,11,1485,751,4,2262,1990,-0.207,Download,50.5,87.9,1,6.3,29,10.2,0,4.3,29,8.8,0,19.0,38,19.0,66,135.0,583,150.1,74,565.5,1514,558.0,0,0,0,14,5,0,2,0,0,0,0,10,3,0,1,0,0,0,0,4,2,0,1,0,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,0;0;16;0;0;16;0;0;33;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0,,0
