#flow_id|protocol|first_seen|last_seen|duration|src_ip|src_port|dst_ip|dst_port|ndpi_proto_num|ndpi_proto|proto_by_ip|server_name_sni|c_to_s_pkts|c_to_s_bytes|c_to_s_goodput_bytes|s_to_c_pkts|s_to_c_bytes|s_to_c_goodput_bytes|data_ratio|str_data_ratio|c_to_s_goodput_ratio|s_to_c_goodput_ratio|iat_flow_min|iat_flow_avg|iat_flow_max|iat_flow_stddev|iat_c_to_s_min|iat_c_to_s_avg|iat_c_to_s_max|iat_c_to_s_stddev|iat_s_to_c_min|iat_s_to_c_avg|iat_s_to_c_max|iat_s_to_c_stddev|pktlen_c_to_s_min|pktlen_c_to_s_avg|pktlen_c_to_s_max|pktlen_c_to_s_stddev|pktlen_s_to_c_min|pktlen_s_to_c_avg|pktlen_s_to_c_max|pktlen_s_to_c_stddev|cwr|ece|urg|ack|psh|rst|syn|fin|c_to_s_cwr|c_to_s_ece|c_to_s_urg|c_to_s_ack|c_to_s_psh|c_to_s_rst|c_to_s_syn|c_to_s_fin|s_to_c_cwr|s_to_c_ece|s_to_c_urg|s_to_c_ack|s_to_c_psh|s_to_c_rst|s_to_c_syn|s_to_c_fin|c_to_s_init_win|s_to_c_init_win|server_info|tls_version|quic_version|ja3s|advertised_alpns|negotiated_alpn|tls_supported_versions|ssh_client_hassh|ssh_server_hassh|flow_info|plen_bins|http_user_agent
11|17|1749623938.459|1749623938.461|0.002|172.31.14.200|52440|162.159.200.1|123|9|NTP|Cloudflare||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|2|2.0|2|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
16|6|1749623944.166|1749623957.258|13.092|172.31.14.200|59862|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|89|7055|1173|84|18665|13113|-0.451|Download|16.6|70.3|1|97.2|565|93.4|0|98.6|565|94.1|1|106.1|565|93.3|66|79.3|583|70.6|66|222.2|454|46.8|0|0|0|172|84|0|2|2|0|0|0|88|4|0|1|1|0|0|0|84|80|0|1|1|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||1;0;2;1;23;67;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
7|17|1749623926.432|1749623926.435|0.003|172.31.14.200|55232|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|3|3.0|3|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
15|17|1749623942.835|1749623942.836|0.001|172.31.14.200|44482|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
13|17|1749623939.004|1749623939.005|0.001|172.31.14.200|37066|162.159.200.123|123|9|NTP|Cloudflare||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|1|1.0|1|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
8|6|1749623931.730|1749623944.029|12.299|172.31.14.200|35338|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|89|7055|1173|85|19016|13398|-0.459|Download|16.6|70.5|1|137.1|2000|256.6|0|128.9|2000|236.7|2|125.5|1477|177.0|66|79.3|583|70.6|66|223.7|470|57.0|0|0|0|173|84|0|2|2|0|0|0|88|4|0|1|1|0|0|0|85|80|0|1|1|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||1;0;2;1;23;66;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
14|17|1749623942.635|1749623942.639|0.004|172.31.14.200|60235|64.142.54.12|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|3|3.0|3|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
10|17|1749623937.740|1749623937.868|0.128|172.31.14.200|58657|185.125.190.56|123|9|NTP|UbuntuONE||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|127|127.0|127|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
2|6|1749623905.768|1749623964.655|58.887|172.31.14.200|22|24.130.134.221|61783|92|SSH|Unknown||797|146230|93628|442|29244|36|0.667|Upload|64.0|0.1|1|69.1|2160|198.4|0|68.7|2179|190.5|0|127.1|2177|246.5|66|183.5|766|61.1|66|66.2|102|2.0|0|0|0|1239|797|0|0|0|0|0|0|797|796|0|0|0|0|0|0|442|1|0|0|0|0|0||0|0||||||||0;5;39;0;40;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
18|17|1749623959.000|1749623959.003|0.003|172.31.14.200|36949|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|3|3.0|3|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
