#flow_id|protocol|first_seen|last_seen|duration|src_ip|src_port|dst_ip|dst_port|ndpi_proto_num|ndpi_proto|proto_by_ip|server_name_sni|c_to_s_pkts|c_to_s_bytes|c_to_s_goodput_bytes|s_to_c_pkts|s_to_c_bytes|s_to_c_goodput_bytes|data_ratio|str_data_ratio|c_to_s_goodput_ratio|s_to_c_goodput_ratio|iat_flow_min|iat_flow_avg|iat_flow_max|iat_flow_stddev|iat_c_to_s_min|iat_c_to_s_avg|iat_c_to_s_max|iat_c_to_s_stddev|iat_s_to_c_min|iat_s_to_c_avg|iat_s_to_c_max|iat_s_to_c_stddev|pktlen_c_to_s_min|pktlen_c_to_s_avg|pktlen_c_to_s_max|pktlen_c_to_s_stddev|pktlen_s_to_c_min|pktlen_s_to_c_avg|pktlen_s_to_c_max|pktlen_s_to_c_stddev|cwr|ece|urg|ack|psh|rst|syn|fin|c_to_s_cwr|c_to_s_ece|c_to_s_urg|c_to_s_ack|c_to_s_psh|c_to_s_rst|c_to_s_syn|c_to_s_fin|s_to_c_cwr|s_to_c_ece|s_to_c_urg|s_to_c_ack|s_to_c_psh|s_to_c_rst|s_to_c_syn|s_to_c_fin|c_to_s_init_win|s_to_c_init_win|server_info|tls_version|quic_version|ja3s|advertised_alpns|negotiated_alpn|tls_supported_versions|ssh_client_hassh|ssh_server_hassh|flow_info|plen_bins|http_user_agent
0|6|1749623753.085|1749623754.687|1.602|172.31.14.200|22|24.130.134.221|62570|92|SSH|Unknown||83|8538|3060|158|13308|2880|-0.218|Download|35.8|21.6|1|10.1|20|5.0|10|18.3|24|3.5|0|9.5|20|5.5|102|102.9|142|5.1|66|84.2|102|18.0|0|0|0|241|163|0|0|0|0|0|0|83|83|0|0|0|0|0|0|158|80|0|0|0|0|0||0|0||||||||0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1|6|1749623753.783|1749623758.619|4.836|24.130.134.221|61783|172.31.14.200|22|92|SSH|Unknown||424|31764|3780|572|81592|43804|-0.440|Download|11.9|53.7|1|7.3|20|4.6|0|10.3|39|7.3|0|7.5|22|8.3|66|74.9|138|15.7|66|142.6|210|47.5|0|0|0|996|673|0|0|0|0|0|0|424|103|0|0|0|0|0|0|572|570|0|0|0|0|0||0|0||||||||0;73;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
