#flow_id|protocol|first_seen|last_seen|duration|src_ip|src_port|dst_ip|dst_port|ndpi_proto_num|ndpi_proto|proto_by_ip|server_name_sni|c_to_s_pkts|c_to_s_bytes|c_to_s_goodput_bytes|s_to_c_pkts|s_to_c_bytes|s_to_c_goodput_bytes|data_ratio|str_data_ratio|c_to_s_goodput_ratio|s_to_c_goodput_ratio|iat_flow_min|iat_flow_avg|iat_flow_max|iat_flow_stddev|iat_c_to_s_min|iat_c_to_s_avg|iat_c_to_s_max|iat_c_to_s_stddev|iat_s_to_c_min|iat_s_to_c_avg|iat_s_to_c_max|iat_s_to_c_stddev|pktlen_c_to_s_min|pktlen_c_to_s_avg|pktlen_c_to_s_max|pktlen_c_to_s_stddev|pktlen_s_to_c_min|pktlen_s_to_c_avg|pktlen_s_to_c_max|pktlen_s_to_c_stddev|cwr|ece|urg|ack|psh|rst|syn|fin|c_to_s_cwr|c_to_s_ece|c_to_s_urg|c_to_s_ack|c_to_s_psh|c_to_s_rst|c_to_s_syn|c_to_s_fin|s_to_c_cwr|s_to_c_ece|s_to_c_urg|s_to_c_ack|s_to_c_psh|s_to_c_rst|s_to_c_syn|s_to_c_fin|c_to_s_init_win|s_to_c_init_win|server_info|tls_version|quic_version|ja3s|advertised_alpns|negotiated_alpn|tls_supported_versions|ssh_client_hassh|ssh_server_hassh|flow_info|plen_bins|http_user_agent
9|17|1749624004.250|1749624004.378|0.128|172.31.14.200|43165|185.125.190.57|123|9|NTP|UbuntuONE||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|127|127.0|127|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
6|17|1749623991.500|1749623991.500|0.000|172.31.14.200|52780|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
5|6|1749623989.720|1749624002.579|12.859|172.31.14.200|56960|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|96|7517|1173|93|20628|14482|-0.466|Download|15.6|70.2|1|135.3|2000|255.0|0|122.4|2000|223.1|0|119.1|1269|146.2|66|78.3|583|68.1|66|221.8|344|43.3|0|0|0|188|92|0|2|2|0|0|0|95|4|0|1|1|0|0|0|93|88|0|1|1|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||1;0;2;1;16;76;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1|6|1749623968.413|1749624027.479|59.066|24.130.134.221|61783|172.31.14.200|22|92|SSH|Unknown||444|29504|72|797|147002|94400|-0.666|Download|0.2|64.2|1|68.2|2478|182.9|0|131.5|2496|257.8|0|70.7|2494|199.2|66|66.5|102|3.1|66|184.4|758|62.1|0|0|0|1241|797|0|0|0|0|0|0|444|2|0|0|0|0|0|0|797|795|0|0|0|0|0||0|0||||||||0;9;36;0;39;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
10|17|1749624007.517|1749624007.518|0.001|172.31.14.200|51787|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
12|17|1749624023.807|1749624023.808|0.001|172.31.14.200|52832|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
11|6|1749624016.194|1749624027.509|11.315|172.31.14.200|42166|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|85|6791|1173|82|18823|13403|-0.470|Download|17.3|71.2|1|116.2|501|77.9|0|118.0|501|79.8|6|119.2|294|64.1|66|79.9|583|72.2|66|229.5|453|49.0|0|0|0|166|83|0|2|0|0|0|0|84|4|0|1|0|0|0|0|82|79|0|1|0|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||1;0;3;0;18;69;1;1;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
7|6|1749624002.716|1749624017.511|14.795|172.31.14.200|35008|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|104|8045|1173|101|22397|15723|-0.471|Download|14.6|70.2|1|144.6|3315|373.8|0|136.3|3315|364.2|1|115.5|1128|150.1|66|77.4|583|65.5|66|221.8|461|46.0|0|0|0|204|100|0|2|2|0|0|0|103|4|0|1|1|0|0|0|101|96|0|1|1|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||1;0;2;1;30;62;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
4|6|1749623979.210|1749623991.072|11.862|172.31.14.200|37062|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|103|7979|1173|99|22083|15541|-0.469|Download|14.7|70.4|1|117.6|3351|335.9|0|112.3|3351|363.9|0|90.1|717|92.7|66|77.5|583|65.8|66|223.1|481|52.6|0|0|0|201|98|0|2|2|0|0|0|102|4|0|1|1|0|0|0|99|94|0|1|1|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||1;0;1;1;42;48;0;1;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
8|17|1749624003.701|1749624003.775|0.074|172.31.14.200|54942|91.189.91.157|123|9|NTP|UbuntuONE||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|73|73.0|73|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
