#flow_id|protocol|first_seen|last_seen|duration|src_ip|src_port|dst_ip|dst_port|ndpi_proto_num|ndpi_proto|proto_by_ip|server_name_sni|c_to_s_pkts|c_to_s_bytes|c_to_s_goodput_bytes|s_to_c_pkts|s_to_c_bytes|s_to_c_goodput_bytes|data_ratio|str_data_ratio|c_to_s_goodput_ratio|s_to_c_goodput_ratio|iat_flow_min|iat_flow_avg|iat_flow_max|iat_flow_stddev|iat_c_to_s_min|iat_c_to_s_avg|iat_c_to_s_max|iat_c_to_s_stddev|iat_s_to_c_min|iat_s_to_c_avg|iat_s_to_c_max|iat_s_to_c_stddev|pktlen_c_to_s_min|pktlen_c_to_s_avg|pktlen_c_to_s_max|pktlen_c_to_s_stddev|pktlen_s_to_c_min|pktlen_s_to_c_avg|pktlen_s_to_c_max|pktlen_s_to_c_stddev|cwr|ece|urg|ack|psh|rst|syn|fin|c_to_s_cwr|c_to_s_ece|c_to_s_urg|c_to_s_ack|c_to_s_psh|c_to_s_rst|c_to_s_syn|c_to_s_fin|s_to_c_cwr|s_to_c_ece|s_to_c_urg|s_to_c_ack|s_to_c_psh|s_to_c_rst|s_to_c_syn|s_to_c_fin|c_to_s_init_win|s_to_c_init_win|server_info|tls_version|quic_version|ja3s|advertised_alpns|negotiated_alpn|tls_supported_versions|ssh_client_hassh|ssh_server_hassh|flow_info|plen_bins|http_user_agent
10|6|1749624389.135|1749624403.443|14.308|172.31.14.200|53120|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|138|10289|1173|134|29671|20819|-0.485|Download|11.4|70.2|1|98.0|2995|261.2|0|99.1|2995|286.3|0|84.1|587|83.8|66|74.6|583|57.0|66|221.4|358|34.0|0|0|0|271|134|0|2|2|0|0|0|137|4|0|1|1|0|0|0|134|130|0|1|1|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||0;0;0;0;43;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
12|17|1749624391.462|1749624391.538|0.076|172.31.14.200|49963|91.189.91.157|123|9|NTP|UbuntuONE||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|75|75.0|75|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
7|17|1749624378.412|1749624378.413|0.001|172.31.14.200|58678|172.31.0.2|53|5|DNS|Unknown|api.anthropic.com|1|88|46|1|104|62|-0.083|Mixed|51.7|59.0|1|1.0|1|0.0|0|0.0|0|0.0|0|0.0|0|0.0|88|88.0|88|0.0|104|104.0|104|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|||||||160.79.104.10|0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
13|17|1749624393.741|1749624393.869|0.128|172.31.14.200|47850|185.125.190.58|123|9|NTP|UbuntuONE||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|127|127.0|127|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
11|17|1749624391.211|1749624391.338|0.127|172.31.14.200|35564|185.125.190.57|123|9|NTP|UbuntuONE||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|127|127.0|127|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
8|6|1749624378.414|1749624390.090|11.676|172.31.14.200|48618|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|98|7649|1173|94|20632|14420|-0.459|Download|15.3|69.9|1|113.8|2954|296.7|0|118.0|2954|326.7|0|84.7|189|47.0|66|78.1|583|67.4|66|219.5|291|39.4|0|0|0|191|94|0|2|2|0|0|0|97|4|0|1|1|0|0|0|94|90|0|1|1|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||1;0;3;1;37;54;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
4|6|1749624353.608|1749624366.338|12.730|172.31.14.200|39434|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|117|8903|1173|114|25078|17546|-0.476|Download|13.2|70.0|1|117.0|2000|229.0|0|106.6|2000|206.4|0|100.1|1098|121.4|66|76.1|583|61.8|66|220.0|579|50.3|0|0|0|230|113|0|2|2|0|0|0|116|4|0|1|1|0|0|0|114|109|0|1|1|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||0;0;2;0;39;53;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
5|17|1749624362.918|1749624362.918|0.000|172.31.14.200|56787|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
14|17|1749624395.148|1749624395.149|0.001|172.31.14.200|43504|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1|6|1749624344.648|1749624404.612|59.964|24.130.134.221|61783|172.31.14.200|22|92|SSH|Unknown||518|34296|72|959|172754|109460|-0.669|Download|0.2|63.4|1|59.4|2140|170.3|0|121.7|2158|252.5|0|60.1|2156|173.1|66|66.2|102|2.4|66|180.1|758|55.9|0|0|0|1477|959|0|0|0|0|0|0|518|2|0|0|0|0|0|0|959|957|0|0|0|0|0||0|0||||||||0;7;40;0;39;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
