#flow_id|protocol|first_seen|last_seen|duration|src_ip|src_port|dst_ip|dst_port|ndpi_proto_num|ndpi_proto|proto_by_ip|server_name_sni|c_to_s_pkts|c_to_s_bytes|c_to_s_goodput_bytes|s_to_c_pkts|s_to_c_bytes|s_to_c_goodput_bytes|data_ratio|str_data_ratio|c_to_s_goodput_ratio|s_to_c_goodput_ratio|iat_flow_min|iat_flow_avg|iat_flow_max|iat_flow_stddev|iat_c_to_s_min|iat_c_to_s_avg|iat_c_to_s_max|iat_c_to_s_stddev|iat_s_to_c_min|iat_s_to_c_avg|iat_s_to_c_max|iat_s_to_c_stddev|pktlen_c_to_s_min|pktlen_c_to_s_avg|pktlen_c_to_s_max|pktlen_c_to_s_stddev|pktlen_s_to_c_min|pktlen_s_to_c_avg|pktlen_s_to_c_max|pktlen_s_to_c_stddev|cwr|ece|urg|ack|psh|rst|syn|fin|c_to_s_cwr|c_to_s_ece|c_to_s_urg|c_to_s_ack|c_to_s_psh|c_to_s_rst|c_to_s_syn|c_to_s_fin|s_to_c_cwr|s_to_c_ece|s_to_c_urg|s_to_c_ack|s_to_c_psh|s_to_c_rst|s_to_c_syn|s_to_c_fin|c_to_s_init_win|s_to_c_init_win|server_info|tls_version|quic_version|ja3s|advertised_alpns|negotiated_alpn|tls_supported_versions|ssh_client_hassh|ssh_server_hassh|flow_info|plen_bins|http_user_agent
7|6|1749624184.448|1749624198.590|14.142|172.31.14.200|50038|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|109|8375|1173|104|23268|16396|-0.471|Download|14.0|70.5|1|91.5|539|74.3|0|89.5|580|78.1|0|94.9|539|73.9|66|76.8|583|64.0|66|223.7|456|42.3|0|0|0|212|104|0|2|2|0|0|0|108|4|0|1|1|0|0|0|104|100|0|1|1|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||0;0;1;0;28;64;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
10|17|1749624196.425|1749624196.566|0.141|172.31.14.200|33408|185.125.190.56|123|9|NTP|UbuntuONE||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|140|140.0|140|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
6|6|1749624170.254|1749624184.311|14.057|172.31.14.200|36222|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|123|9299|1173|118|26197|18401|-0.476|Download|12.6|70.2|1|107.9|2000|208.1|0|107.9|2000|208.4|0|92.2|548|80.5|66|75.6|583|60.3|66|222.0|362|35.8|0|0|0|240|118|0|2|2|0|0|0|122|4|0|1|1|0|0|0|118|114|0|1|1|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||0;0;1;0;38;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
11|6|1749624197.077|1749624210.049|12.972|172.31.14.200|43458|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|112|8573|1173|110|24364|17096|-0.479|Download|13.7|70.2|1|115.9|2883|298.4|0|107.6|2883|301.8|0|99.0|1439|156.4|66|76.5|583|63.2|66|221.5|455|46.1|0|0|0|221|109|0|2|2|0|0|0|111|4|0|1|1|0|0|0|110|105|0|1|1|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||0;0;2;0;34;56;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
15|17|1749624199.176|1749624199.181|0.005|172.31.14.200|42749|64.142.54.12|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|4|4.0|4|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
9|17|1749624188.300|1749624188.374|0.074|172.31.14.200|55138|141.11.89.193|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|74|74.0|74|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
17|6|1749624209.164|1749624216.451|7.287|172.31.14.200|56392|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|81|6527|1173|78|17437|12281|-0.455|Download|18.0|70.4|1|90.0|802|93.1|0|78.9|146|48.3|0|92.5|803|101.8|66|80.6|583|73.9|66|223.6|574|54.8|0|0|0|158|78|0|2|0|0|0|0|80|4|0|1|0|0|0|0|78|74|0|1|0|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||0;0;2;0;34;58;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
12|17|1749624197.987|1749624197.989|0.002|172.31.14.200|48530|162.159.200.1|123|9|NTP|Cloudflare||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|1|1.0|1|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
14|17|1749624198.389|1749624198.464|0.075|172.31.14.200|36889|91.189.91.157|123|9|NTP|UbuntuONE||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|74|74.0|74|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1|6|1749624156.488|1749624216.451|59.963|172.31.14.200|22|24.130.134.221|61783|92|SSH|Unknown||893|163634|104696|487|32250|72|0.671|Upload|64.0|0.2|1|60.8|2179|172.1|0|63.4|2194|182.1|0|118.4|2244|240.1|66|183.2|818|64.3|66|66.2|102|2.5|0|0|0|1380|893|0|0|0|0|0|0|893|891|0|0|0|0|0|0|487|2|0|0|0|0|0||0|0||||||||0;3;44;0;42;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
