#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
4,6,1749624474.902,1749624484.382,9.48,172.31.14.200,46524,160.79.104.10,443,91,TLS,Unknown,api.anthropic.com,84,6725,1173,81,17432,12078,-0.443,Download,17.4,69.3,1,114.3,2000,251.6,0,104.4,2000,239.9,0,91.7,779,103.3,66,80.1,583,72.6,66,215.2,290,44.7,0,0,0,164,80,0,2,2,0,0,0,83,4,0,1,1,0,0,0,81,76,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,1;0;3;1;31;58;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
11,6,1749624519.664,1749624530.023,10.359,172.31.14.200,44266,160.79.104.10,443,91,TLS,Unknown,api.anthropic.com,105,8111,1173,102,22671,15931,-0.473,Download,14.5,70.3,1,97.7,771,103.1,0,87.5,396,73.9,2,103.6,771,105.6,66,77.2,583,65.2,66,222.3,399,37.0,0,0,0,206,102,0,2,0,0,0,0,104,4,0,1,0,0,0,0,102,98,0,1,0,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,0;0;0;0;48;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
6,6,1749624484.515,1749624498.029,13.514,172.31.14.200,50956,160.79.104.10,443,91,TLS,Unknown,api.anthropic.com,88,6989,1173,84,18560,13008,-0.453,Download,16.8,70.1,1,149.2,3717,395.0,0,159.0,3717,434.4,0,111.2,462,66.9,66,79.4,583,71.0,66,221.0,291,42.1,0,0,0,171,84,0,2,2,0,0,0,87,4,0,1,1,0,0,0,84,80,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,1;0;3;1;22;66;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
8,6,1749624496.311,1749624509.36,13.049,172.31.14.200,37652,160.79.104.10,443,91,TLS,Unknown,api.anthropic.com,99,7715,1173,95,20979,14701,-0.462,Download,15.2,70.1,1,115.5,3241,333.1,0,118.1,3241,366.0,0,89.6,755,111.0,66,77.9,583,67.1,66,220.8,295,38.3,0,0,0,193,95,0,2,2,0,0,0,98,4,0,1,1,0,0,0,95,91,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,1;0;2;1;30;60;2;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
9,6,1749624508.117,1749624520.517,12.4,172.31.14.200,60726,160.79.104.10,443,91,TLS,Unknown,api.anthropic.com,107,8243,1173,104,22603,15731,-0.466,Download,14.2,69.6,1,123.4,2851,321.8,0,111.2,2851,303.4,0,94.7,1160,128.8,66,77.0,583,64.6,66,217.3,287,39.7,0,0,0,210,103,0,2,2,0,0,0,106,4,0,1,1,0,0,0,104,99,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,0;0;2;0;34;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
