#flow_id|protocol|first_seen|last_seen|duration|src_ip|src_port|dst_ip|dst_port|ndpi_proto_num|ndpi_proto|proto_by_ip|server_name_sni|c_to_s_pkts|c_to_s_bytes|c_to_s_goodput_bytes|s_to_c_pkts|s_to_c_bytes|s_to_c_goodput_bytes|data_ratio|str_data_ratio|c_to_s_goodput_ratio|s_to_c_goodput_ratio|iat_flow_min|iat_flow_avg|iat_flow_max|iat_flow_stddev|iat_c_to_s_min|iat_c_to_s_avg|iat_c_to_s_max|iat_c_to_s_stddev|iat_s_to_c_min|iat_s_to_c_avg|iat_s_to_c_max|iat_s_to_c_stddev|pktlen_c_to_s_min|pktlen_c_to_s_avg|pktlen_c_to_s_max|pktlen_c_to_s_stddev|pktlen_s_to_c_min|pktlen_s_to_c_avg|pktlen_s_to_c_max|pktlen_s_to_c_stddev|cwr|ece|urg|ack|psh|rst|syn|fin|c_to_s_cwr|c_to_s_ece|c_to_s_urg|c_to_s_ack|c_to_s_psh|c_to_s_rst|c_to_s_syn|c_to_s_fin|s_to_c_cwr|s_to_c_ece|s_to_c_urg|s_to_c_ack|s_to_c_psh|s_to_c_rst|s_to_c_syn|s_to_c_fin|c_to_s_init_win|s_to_c_init_win|server_info|tls_version|quic_version|ja3s|advertised_alpns|negotiated_alpn|tls_supported_versions|ssh_client_hassh|ssh_server_hassh|flow_info|plen_bins|http_user_agent
13|6|1749624770.234|1749624780.158|9.924|172.31.14.200|48018|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|86|6857|1173|84|18594|13042|-0.461|Download|17.1|70.1|1|101.9|652|105.9|0|105.0|652|107.2|0|107.5|652|106.5|66|79.7|583|71.8|66|221.4|284|37.9|0|0|0|169|85|0|2|0|0|0|0|85|4|0|1|0|0|0|0|84|81|0|1|0|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||1;0;3;1;29;61;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
8|17|1749624751.667|1749624751.670|0.003|172.31.14.200|50590|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|2|2.0|2|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
6|17|1749624745.116|1749624745.117|0.001|172.31.14.200|60814|172.31.0.2|53|5|DNS|Unknown|api.anthropic.com|1|88|46|1|104|62|-0.083|Mixed|51.7|59.0|1|1.0|1|0.0|0|0.0|0|0.0|0|0.0|0|0.0|88|88.0|88|0.0|104|104.0|104|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|||||||160.79.104.10|0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
11|17|1749624767.912|1749624767.912|0.000|172.31.14.200|59411|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1|6|1749624721.149|1749624780.138|58.989|172.31.14.200|22|24.130.134.221|61783|92|SSH|Unknown||786|144460|92584|435|28794|36|0.668|Upload|64.1|0.1|1|69.0|2149|175.9|0|73.2|2165|187.6|0|128.9|2049|217.9|66|183.8|766|56.6|66|66.2|102|2.1|0|0|0|1221|786|0|0|0|0|0|0|786|785|0|0|0|0|0|0|435|1|0|0|0|0|0||0|0||||||||0;3;41;0;43;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
9|17|1749624758.210|1749624758.212|0.002|172.31.14.200|35897|172.31.0.2|53|5|DNS|Unknown|api.anthropic.com|1|88|46|1|116|74|-0.137|Mixed|51.7|63.2|1|1.0|1|0.0|0|0.0|0|0.0|0|0.0|0|0.0|88|88.0|88|0.0|116|116.0|116|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|||||||2607:6bc0::10|0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
12|17|1749624770.233|1749624770.234|0.001|172.31.14.200|47708|172.31.0.2|53|5|DNS|Unknown|api.anthropic.com|1|88|46|1|104|62|-0.083|Mixed|51.7|59.0|1|1.0|1|0.0|0|0.0|0|0.0|0|0.0|0|0.0|88|88.0|88|0.0|104|104.0|104|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|||||||160.79.104.10|0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
5|17|1749624735.336|1749624735.336|0.000|172.31.14.200|50336|169.254.169.123|123|9|NTP|Unknown||1|90|48|1|90|48|0.000|Mixed|52.7|52.7|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|90|90.0|90|0.0|90|90.0|90|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
10|6|1749624758.212|1749624771.177|12.965|172.31.14.200|35054|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|104|8045|1173|101|22408|15734|-0.472|Download|14.6|70.2|1|120.5|2942|322.8|0|112.8|2942|317.2|0|90.9|761|92.2|66|77.4|583|65.5|66|221.9|360|43.8|0|0|0|204|100|0|2|2|0|0|0|103|4|0|1|1|0|0|0|101|96|0|1|1|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||1;0;2;0;36;54;2;0;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
2|6|1749624721.149|1749624732.905|11.756|172.31.14.200|57074|160.79.104.10|443|91|TLS|Unknown|api.anthropic.com|120|9101|1173|116|26120|18456|-0.483|Download|12.9|70.7|1|91.6|2000|189.7|0|99.5|2000|209.6|0|81.8|536|78.1|66|75.8|583|61.1|66|225.2|500|44.1|0|0|0|235|116|0|2|2|0|0|0|119|4|0|1|1|0|0|0|116|112|0|1|1|74|74||TLSv1.2|0||http/1.1||TLSv1.3;TLSv1.2||||0;0;0;0;45;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
